"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"240528_s_at",1.13888359166369,8.3156417297565,6.8649026939383,5.41752056437969e-10,5.20251539621009e-09,12.3743844370359
"235441_at",1.09160320160312,7.61483873965492,6.86468881317711,5.42306306120771e-10,5.20692234461562e-09,12.3733851667877
"220180_at",-1.84268746966572,6.55055339360517,-6.86437250876125,5.43127005168589e-10,5.21332013804034e-09,12.3719073843598
"219958_at",-1.02093079466712,8.536749271245,-6.86435843064062,5.43163561522889e-10,5.21332013804034e-09,12.371841611581
"223313_s_at",1.08330374782378,10.3630659246002,6.86420281047632,5.43567819395379e-10,5.21628348631872e-09,12.3711145596049
"204166_at",2.79069452780122,6.84232493095404,6.86400505639904,5.44081959232343e-10,5.22030007722346e-09,12.3701906679575
"214111_at",-2.9325219439962,9.82533327270137,-6.86324131400815,5.46072133472742e-10,5.23755486922144e-09,12.3666226123199
"244708_at",-2.44161255713776,6.40762055020269,-6.86175176230733,5.49974393122767e-10,5.2740564585801e-09,12.3596641254585
"215010_s_at",-1.52047158527916,7.35537266911086,-6.86014556727828,5.54213167413688e-10,5.31097450639827e-09,12.3521613411367
"244260_at",-1.67575131403575,6.82986901182773,-6.85884539689215,5.57668010779023e-10,5.33959000471508e-09,12.3460885054715
"215514_at",-2.10841903208419,5.39192126131973,-6.85883785188786,5.57688121635779e-10,5.33959000471508e-09,12.3460532654693
"232289_at",-1.01320548117113,7.64620611601208,-6.85815064016592,5.59522866445212e-10,5.35621775726071e-09,12.3428436048155
"202901_x_at",1.37973869494358,9.00929072068798,6.85465264093643,5.68954988329596e-10,5.44269377783223e-09,12.326507790675
"238441_at",-1.1411726559841,8.96314535333856,-6.85434975040136,5.69779079273045e-10,5.44962256678438e-09,12.3250934187801
"1569620_s_at",-1.99193350158529,6.78906432373401,-6.85336186699442,5.72475088596291e-10,5.47444966091914e-09,12.3204805729691
"236338_at",2.07609780120008,7.3966961889869,6.85286860960697,5.73825948781654e-10,5.48544662013171e-09,12.3181774347139
"229725_at",-1.95902899996189,9.89243016869978,-6.85241078159169,5.75082603765636e-10,5.49649741677506e-09,12.3160397780142
"202237_at",2.75008864474036,9.91327295302792,6.85201702218273,5.76165580931938e-10,5.50480316689707e-09,12.3142013067133
"1564112_at",1.21103280684789,6.6620022172043,6.85026535998502,5.81007788466921e-10,5.5482738855646e-09,12.3060232172659
"1559949_at",1.24212388782986,6.91847875184414,6.84649933308156,5.91555237450885e-10,5.64110462421952e-09,12.2884430876925
"1554593_s_at",-2.61381846605223,7.22382460934136,-6.84431573681179,5.97757380288967e-10,5.69428289023572e-09,12.2782514695396
"211897_s_at",-1.82255378154711,4.47447397008993,-6.84419014775034,5.98116046265893e-10,5.69670590071838e-09,12.277665336433
"228971_at",-1.02488598846328,10.0382248990895,-6.84224068869094,6.03710843235388e-10,5.74698627882416e-09,12.2685675685861
"206030_at",-2.29490802595847,9.0390796374971,-6.84023306869884,6.09526703860922e-10,5.79830724228471e-09,12.2591993502253
"229691_at",1.84779427374027,6.06134438110332,6.83878498990535,6.13756028508155e-10,5.83549059625973e-09,12.2524427512274
"1553797_a_at",-2.34289726495828,9.13139201496285,-6.83817848624809,6.15536029915149e-10,5.8503775150985e-09,12.2496130156892
"209915_s_at",-2.22785638532598,9.36448291312526,-6.8371547913324,6.1855202660228e-10,5.87802015465988e-09,12.2448370159403
"217937_s_at",1.02877869387583,7.87457092591934,6.83604225420951,6.21846357860203e-10,5.90521563933564e-09,12.2396468197363
"203028_s_at",1.47539994080307,9.90128191982867,6.83589493637017,6.22283880480655e-10,5.90731610719451e-09,12.2389595769982
"204964_s_at",1.57200196860739,8.82198184590776,6.83565721177807,6.2299054685908e-10,5.91049561144234e-09,12.2378505949558
"232275_s_at",-2.88543197629107,6.40806398352182,-6.83563664766322,6.23051713604335e-10,5.91049561144234e-09,12.2377546642895
"238844_s_at",1.30692353672649,7.17384636143333,6.83535503882025,6.23889940821124e-10,5.91639196701928e-09,12.2364409822495
"204424_s_at",-2.06318614657813,11.3548418549588,-6.83523540061822,6.24246389552612e-10,5.918744457055e-09,12.2358828858137
"1556046_a_at",-2.72885548604705,8.54493702664099,-6.83496189411219,6.25062029174931e-10,5.92339278142123e-09,12.234607027281
"242500_at",-1.30528930803742,7.83818868969767,-6.83454989386331,6.26292670814774e-10,5.93402526565011e-09,12.232685155219
"219457_s_at",2.09891614201507,6.64323585685359,6.83377292986963,6.28619986113326e-10,5.95504307053028e-09,12.2290609378088
"221911_at",1.85121726333245,11.1667755389583,6.83364498259006,6.29004059029026e-10,5.9576480533736e-09,12.2284641306589
"204844_at",2.15615929469375,7.56013775646511,6.83298675751841,6.30983597224663e-10,5.97536105344729e-09,12.2253939187334
"233445_at",1.57053007533576,6.85386594110636,6.83292479589522,6.31170257125991e-10,5.97607116180732e-09,12.2251049116753
"1556461_at",2.08883382754447,4.39726092027836,6.83279378543429,6.31565107199444e-10,5.97775826680818e-09,12.2244938438447
"229156_s_at",-1.18467805560976,8.24844244608662,-6.83203948673134,6.33843235513447e-10,5.99724196484683e-09,12.2209756753336
"1558569_at",1.09828107852174,9.20049876774431,6.83093447292423,6.37195284999993e-10,6.02686977826544e-09,12.2158219696379
"228144_at",1.0642417143445,9.34997830051889,6.83055170428691,6.38360497176824e-10,6.03475538035622e-09,12.2140368342788
"231166_at",-1.21661053316883,9.47809400886972,-6.82988137075298,6.40406188585481e-10,6.05199916546442e-09,12.2109106567181
"225541_at",1.25287680982931,10.0724319742344,6.82882166446064,6.43653393924976e-10,6.08058169908748e-09,12.2059688209761
"230117_at",-3.14270735887705,7.88999910404501,-6.82872149514792,6.43961179543589e-10,6.08243720138603e-09,12.2055017056256
"210079_x_at",-1.57457392451692,7.22328244795238,-6.82722551785493,6.48575171499823e-10,6.12178289684062e-09,12.198525872691
"203167_at",1.22277731242237,9.32959671534046,6.82632271540302,6.51375471154486e-10,6.14502826155811e-09,12.1943163178559
"227926_s_at",1.39035183405922,8.06323667130535,6.82588672708351,6.5273209534655e-10,6.1567630264527e-09,12.1922834793965
"201105_at",1.48605797395895,12.7524211761713,6.82521827408664,6.54817490932114e-10,6.1743003508763e-09,12.1891668428563
"204469_at",1.05042747366772,13.8625485491021,6.82494503300874,6.55671827976177e-10,6.18128871763559e-09,12.1878928986267
"227998_at",1.17577325094444,12.2573500759236,6.82158053977088,6.66282382921411e-10,6.27698460901967e-09,12.1722079856093
"227370_at",-1.14736377857514,12.0811948714249,-6.820711991609,6.69048998966958e-10,6.30196153511253e-09,12.1681593612612
"202240_at",1.34054438354464,7.41702221758306,6.81856310455073,6.7594288395035e-10,6.3625075355361e-09,12.1581434079987
"214930_at",-2.93588792147285,8.04441015072454,-6.81708771182262,6.80716779524091e-10,6.40523526535995e-09,12.1512672727047
"204733_at",-1.99565743216821,9.50280158907747,-6.81574207805871,6.85099906178717e-10,6.43982120071226e-09,12.144996356599
"211990_at",1.32982140095666,12.3259748631122,6.81553099713741,6.85789988996115e-10,6.44376707237986e-09,12.1440127191283
"205148_s_at",-1.48785309313278,8.70101315449568,-6.81429564269904,6.89842526916112e-10,6.47771147222655e-09,12.1382561874176
"237292_at",2.27847556820055,6.02310162733427,6.81156916602236,6.98870712251092e-10,6.55797701171287e-09,12.1255526355495
"234980_at",-2.13457924136273,7.70629582339143,-6.8111730128756,7.00192188095054e-10,6.56924857729517e-09,12.1237069817131
"219725_at",1.86818898554531,9.50433663864501,6.81030923568369,7.03082131204085e-10,6.59522920498947e-09,12.1196828309698
"224468_s_at",1.77439965716759,7.87054824879341,6.80726932732223,7.13346960864313e-10,6.68257797470026e-09,12.105522035959
"219522_at",1.52450882904682,10.7304718488487,6.80726172521081,7.13372815858907e-10,6.68257797470026e-09,12.1054866259582
"228439_at",1.15431743161126,7.6250159041753,6.80666043643844,7.15420756341025e-10,6.69946395165508e-09,12.1026859187125
"237305_at",1.06944646127278,8.47960400285905,6.8047604502998,7.21930271881921e-10,6.75605581404725e-09,12.093836679463
"208117_s_at",1.05619866708603,9.19350190676227,6.80446146039634,7.22959961169247e-10,6.7642645810067e-09,12.0924442076337
"204359_at",-1.94284528357381,10.0170335522544,-6.80379353563395,7.2526547596325e-10,6.78351146408306e-09,12.0893335932672
"200935_at",1.08657959286047,9.30225889007726,6.80315683467637,7.27469987302269e-10,6.79947260252248e-09,12.0863684961207
"213342_at",1.32289433028481,8.6551560566252,6.80268204549305,7.29118211063896e-10,6.81254625506117e-09,12.0841574831915
"232816_s_at",1.56509671920776,7.26125520614431,6.8012974191964,7.33946055640424e-10,6.85530972065854e-09,12.077709834667
"1556877_at",-1.68885023875358,6.54078219806138,-6.80109348559312,7.34659788846702e-10,6.86080284683395e-09,12.0767602383125
